"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"ST",2026-06-10,82.7,1.99,5.3,"Romero, JoJo",682626,668941,NA,"called_strike",NA,NA,NA,NA,3,NA,"R","R","L","NYM","STL","S",NA,NA,3,1,2026,-1.41,0.08,0.407149100372042,2.80251951552303,NA,NA,676572,2,9,"Bot",NA,NA,NA,NA,NA,NA,-0.758642503574932,-120.492368659553,0.795191469398866,-13.5546324589658,24.194365150135,-31.7626155699878,3.120833333,1.575,NA,NA,NA,81.2,2826,5.2,823618,671056,676475,802139,665877,691026,676369,701675,663457,55.26,NA,NA,NA,NA,NA,NA,NA,76,5,"Sweeper",2,9,2,9,9,2,2,9,"Standard","Standard",300,0,-0.084,NA,NA,NA,NA,0.084,NA,-7,-7,0.001,0.001,29,24,30,25,1,3,3,1,1,1,3.25,-1.41,1.41,30.4,NA,NA,NA,NA
"CH",2026-06-10,88.2,1.93,5.27,"Romero, JoJo",682626,668941,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","L","NYM","STL","B",NA,NA,2,1,2026,1.11,-0.44,1.47405261436903,1.5048434245392,NA,NA,676572,2,9,"Bot",NA,NA,NA,NA,NA,NA,-3.37077385675969,-128.452875032389,-1.92618096657921,12.9696934483764,25.7713154700619,-36.8529983160486,3.120833333,1.575,NA,NA,NA,86.9,1264,5.3,823618,671056,676475,802139,665877,691026,676369,701675,663457,55.16,NA,NA,NA,NA,NA,NA,NA,76,4,"Changeup",2,9,2,9,9,2,2,9,"Standard","Standard",106,0,0.11,NA,NA,NA,NA,-0.11,NA,-7,-7,0.001,0.001,29,24,30,25,1,3,3,1,1,1,3.36,1.11,-1.11,28.3,NA,NA,NA,NA
"CH",2026-06-10,87.2,1.87,5.22,"Romero, JoJo",682626,668941,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","L","NYM","STL","B",NA,NA,1,1,2026,1.23,-0.2,1.14913321306688,1.28850824235712,NA,NA,676572,2,9,"Bot",NA,NA,NA,NA,NA,NA,-4.20257420315527,-127.016818402782,-2.67388582806268,14.2314743595877,24.7401823593447,-33.9869457980909,3.120833333,1.575,NA,NA,NA,86,1271,5.3,823618,671056,676475,802139,665877,691026,676369,701675,663457,55.17,NA,NA,NA,NA,NA,NA,NA,76,3,"Changeup",2,9,2,9,9,2,2,9,"Standard","Standard",101,0,0.051,NA,NA,NA,NA,-0.051,NA,-7,-7,0.001,0.001,29,24,30,25,1,3,3,1,1,1,3.18,1.23,-1.23,27.2,NA,NA,NA,NA
"SI",2026-06-10,95,2.02,5.16,"Romero, JoJo",682626,668941,NA,"called_strike",NA,NA,NA,NA,8,NA,"R","R","L","NYM","STL","S",NA,NA,1,0,2026,1.33,-0.02,0.00960420117525174,1.72145677395876,NA,NA,676572,2,9,"Bot",NA,NA,NA,NA,NA,NA,-8.07454490984565,-138.044315168891,-3.04565283024455,18.8625162975247,31.2742868927878,-31.897316723679,3.120833333,1.575,NA,NA,NA,93.4,2095,5.4,823618,671056,676475,802139,665877,691026,676369,701675,663457,55.06,NA,NA,NA,NA,NA,NA,NA,76,2,"Sinker",2,9,2,9,9,2,2,9,"Standard","Standard",118,0,-0.05,NA,NA,NA,NA,0.05,NA,-7,-7,0.001,0.001,29,24,30,25,1,3,3,1,1,1,2.55,1.33,-1.33,29.1,NA,NA,NA,NA
"SI",2026-06-10,93.8,1.76,5.24,"Romero, JoJo",682626,668941,NA,"ball",NA,NA,NA,NA,12,NA,"R","R","L","NYM","STL","B",NA,NA,0,0,2026,1.03,0.16,0.00824903250343789,3.5716563319855,NA,NA,676572,2,9,"Bot",NA,NA,NA,NA,NA,NA,-6.63659346684245,-136.397535773899,1.20106865411744,14.27793089012,30.9940187788404,-30.6890393238449,3.120833333,1.575,NA,NA,NA,91.9,2102,5.3,823618,671056,676475,802139,665877,691026,676369,701675,663457,55.22,NA,NA,NA,NA,NA,NA,NA,76,1,"Sinker",2,9,2,9,9,2,2,9,"Standard","Standard",117,0,0.039,NA,NA,NA,NA,-0.039,NA,-7,-7,0.001,0.001,29,24,30,25,1,3,3,1,1,1,2.44,1.03,-1.03,28.1,NA,NA,NA,NA
"ST",2026-06-10,84.2,1.84,5.21,"Romero, JoJo",676572,668941,"hit_by_pitch","hit_by_pitch",NA,NA,NA,NA,13,"Eric Wagaman hit by pitch.","R","R","L","NYM","STL","B",NA,NA,0,2,2026,-1.47,-0.12,-2.37450410237323,0.678107513695557,NA,NA,NA,2,9,"Bot",NA,NA,NA,NA,NA,NA,-6.56974910253092,-122.396529506578,-3.46434403892639,-13.0984700758099,28.417987045072,-32.8281228525953,3.385875984,1.708759843,NA,NA,NA,82.2,2985,5.4,823618,671056,676475,802139,665877,691026,676369,701675,663457,55.07,NA,0.730294,0.7,1,0,0,NA,75,3,"Sweeper",2,9,2,9,9,2,2,9,"Standard","Standard",315,0,0.453,NA,NA,NA,NA,-0.453,NA,-7,-7,0.001,0.001,29,28,30,29,1,0,3,14,1,3,3.39,-1.47,1.47,30.1,NA,NA,NA,NA
"SI",2026-06-10,94.6,1.89,5.19,"Romero, JoJo",676572,668941,NA,"called_strike",NA,NA,NA,NA,12,NA,"R","R","L","NYM","STL","S",NA,NA,0,1,2026,1.5,-0.21,0.896610804851469,2.57056413844045,NA,NA,NA,2,9,"Bot",NA,NA,NA,NA,NA,NA,-5.82671909536963,-137.61207891543,-0.426320978044121,20.3424549186332,34.8250260947863,-34.9183554002954,3.385875984,1.708759843,NA,NA,NA,92.3,2147,5.2,823618,671056,676475,802139,665877,691026,676369,701675,663457,55.27,NA,NA,NA,NA,NA,NA,NA,75,2,"Sinker",2,9,2,9,9,2,2,9,"Standard","Standard",116,0,-0.06,NA,NA,NA,NA,0.06,NA,-7,-7,0.001,0.001,29,28,30,29,1,0,3,14,1,3,2.79,1.5,-1.5,24.5,NA,NA,NA,NA
"ST",2026-06-10,83.1,1.93,5.23,"Romero, JoJo",676572,668941,NA,"called_strike",NA,NA,NA,NA,4,NA,"R","R","L","NYM","STL","S",NA,NA,0,0,2026,-1.27,-0.14,-0.373603193188266,2.47819767391106,NA,NA,NA,2,9,"Bot",NA,NA,NA,NA,NA,NA,-2.65362383628199,-120.997117840896,0.656198943430736,-11.7467697012472,26.347952272504,-33.8989147598157,3.385875984,1.708759843,NA,NA,NA,81.3,2768,5.3,823618,671056,676475,802139,665877,691026,676369,701675,663457,55.18,NA,NA,NA,NA,NA,NA,NA,75,1,"Sweeper",2,9,2,9,9,2,2,9,"Standard","Standard",302,0,-0.046,NA,NA,NA,NA,0.046,NA,-7,-7,0.001,0.001,29,28,30,29,1,0,3,14,1,3,3.47,-1.27,1.27,29,NA,NA,NA,NA
"SI",2026-06-10,94.6,1.89,5.23,"Romero, JoJo",543760,668941,"field_out","hit_into_play",NA,NA,NA,NA,6,"Marcus Semien flies out to right fielder Lars Nootbaar.","R","R","L","NYM","STL","X",9,"fly_ball",2,0,2026,1.58,-0.27,0.670171231884471,2.23435812440559,NA,NA,NA,1,9,"Bot",185.01,76.99,NA,NA,NA,NA,-6.58923042620548,-137.591948367605,-1.24688470284002,21.4794161399709,33.1870422993668,-35.5666896591519,3.212106299,1.621062992,335,94.6,29,92.7,2231,5.4,823618,671056,676475,802139,665877,691026,676369,701675,663457,55.1,0.177,0.294,0,1,0,0,5,74,3,"Sinker",2,9,2,9,9,2,2,9,"Standard","Standard",120,0,-0.378,71.3,7.7,NA,0.538,0.378,94.6,-7,-7,0.001,0.001,29,35,30,36,1,3,3,1,1,1,2.84,1.58,-1.58,31.1,8.28058648600482,7.02211687529442,29.9418182433817,39.6739365556943
"ST",2026-06-10,83.9,2.01,5.33,"Romero, JoJo",543760,668941,NA,"ball",NA,NA,NA,NA,12,NA,"R","R","L","NYM","STL","B",NA,NA,1,0,2026,-1.18,0.07,1.09972996348948,3.35666323824458,NA,NA,NA,1,9,"Bot",NA,NA,NA,NA,NA,NA,0.284947341000847,-122.111120769765,1.91007750199803,-11.7795596260233,27.4647881902267,-32.1625110146368,3.212106299,1.621062992,NA,NA,NA,82,2719,5.3,823618,671056,676475,802139,665877,691026,676369,701675,663457,55.18,NA,NA,NA,NA,NA,NA,NA,74,2,"Sweeper",2,9,2,9,9,2,2,9,"Standard","Standard",299,0,0.074,NA,NA,NA,NA,-0.074,NA,-7,-7,0.001,0.001,29,35,30,36,1,3,3,1,1,1,3.21,-1.18,1.18,30.9,NA,NA,NA,NA
"ST",2026-06-10,82.3,2.04,5.26,"Romero, JoJo",543760,668941,NA,"ball",NA,NA,NA,NA,12,NA,"R","R","L","NYM","STL","B",NA,NA,0,0,2026,-1.63,0.14,2.06680721824971,3.35485751097229,NA,NA,NA,1,9,"Bot",NA,NA,NA,NA,NA,NA,3.21817658563149,-119.814145677484,2.07756028855353,-16.3116209086281,24.9373669214575,-31.5107951608947,3.212106299,1.621062992,NA,NA,NA,80.6,2868,5.3,823618,671056,676475,802139,665877,691026,676369,701675,663457,55.24,NA,NA,NA,NA,NA,NA,NA,74,1,"Sweeper",2,9,2,9,9,2,2,9,"Standard","Standard",307,0,0.041,NA,NA,NA,NA,-0.041,NA,-7,-7,0.001,0.001,29,35,30,36,1,3,3,1,1,1,3.24,-1.63,1.63,31.1,NA,NA,NA,NA
"ST",2026-06-10,84.2,2.04,5.19,"Romero, JoJo",668901,668941,"field_out","hit_into_play",NA,NA,NA,NA,4,"Mark Vientos lines out to left fielder Nelson Velázquez.","R","R","L","NYM","STL","X",7,"line_drive",0,1,2026,-1.38,0.07,-0.320808438826454,2.26430564656716,NA,NA,NA,0,9,"Bot",89.84,101.58,NA,NA,NA,NA,-2.58563555466677,-122.578085005097,-0.310620824413827,-13.1884893962569,27.0525398769557,-31.5984692101877,3.340239501,1.685728347,259,82.6,22,82.3,2804,5.2,823618,671056,676475,802139,665877,691026,676369,701675,663457,55.26,0.594,0.553,0,1,0,0,4,73,2,"Sweeper",2,9,2,9,9,2,2,9,"Standard","Standard",298,0,-0.221,65.5,7.6,NA,0.709,0.221,88,-7,-7,0.001,0.001,29,26,30,27,1,0,3,1,1,3,3.17,-1.38,1.38,27.8,13.1562528056496,-3.09175869431124,28.6636867264147,33.9650563125918
"SI",2026-06-10,94.5,1.93,5.29,"Romero, JoJo",668901,668941,NA,"foul",NA,NA,NA,NA,6,NA,"R","R","L","NYM","STL","S",NA,NA,0,0,2026,1.16,0.17,0.392715392398315,2.82164888786134,NA,NA,NA,0,9,"Bot",NA,NA,NA,NA,NA,NA,-6.44898258101934,-137.440077767335,-0.905321252209295,16.1369901941325,33.3432051539383,-29.9993409559611,3.340239501,1.685728347,268,90.3,28,92.6,2176,5.4,823618,671056,676475,802139,665877,691026,676369,701675,663457,55.1,NA,NA,NA,NA,NA,NA,NA,73,1,"Sinker",2,9,2,9,9,2,2,9,"Standard","Standard",110,0,-0.043,60.7,6.1,NA,NA,0.043,90.3,-7,-7,0.001,0.001,29,26,30,27,1,0,3,1,1,3,2.4,1.16,-1.16,28.4,-6.1403846612691,44.0966882668517,30.3433161303151,40.2739709571495
"SI",2026-06-07,95.9,1.94,5.16,"Romero, JoJo",667472,668941,"single","hit_into_play",NA,NA,NA,NA,8,"Dane Myers singles on a sharp ground ball to center fielder Victor Scott II.","R","R","L","STL","CIN","X",8,"ground_ball",0,0,2026,1.19,-0.01,-0.127793703305031,1.86589021958728,NA,NA,NA,1,8,"Top",116,89,NA,NA,NA,NA,-7.96152580125025,-139.532883439509,-2.87957073894307,17.2720931093771,29.2087521854057,-31.9343905102905,3.213861549,1.621948819,37,108.4,-1,94.5,2314,5.3,823047,671056,676475,802139,669357,665877,663494,687363,691023,55.18,0.477,0.43,0.9,1,1,0,4,64,1,"Sinker",3,3,3,3,3,3,3,3,"Standard","Strategic",123,-0.048,0.419,72.1,7.3,NA,0.502,-0.419,108.4,0,0,0.546,0.454,29,30,30,30,1,0,4,1,3,2,2.48,1.19,-1.19,29.1,1.42224736837839,15.2597919868159,34.2119785092105,36.9970707139374
"ST",2026-06-07,84.4,1.96,5.12,"Romero, JoJo",701398,668941,"strikeout","foul_tip",NA,NA,NA,NA,6,"Sal Stewart strikes out on a foul tip.","R","R","L","STL","CIN","S",2,NA,3,2,2026,-1.08,0.01,0.297079113302478,2.72769475571496,NA,NA,NA,0,8,"Top",NA,NA,NA,NA,NA,NA,-1.62096267886055,-123.004233410422,0.879224324506477,-10.6563265734804,23.5123673527864,-32.4481580031965,3.239312664,1.634793307,NA,NA,NA,83.1,3017,5.2,823047,671056,676475,802139,669357,665877,663494,687363,691023,55.26,NA,0,0,1,0,0,NA,63,6,"Sweeper",3,3,3,3,3,3,3,3,"Standard","Standard",299,0.056,-0.355,75.8,7.6,NA,NA,0.355,NA,0,0,0.49,0.51,29,22,30,23,1,3,4,1,3,1,3.17,-1.08,1.08,24.6,6.19438886168114,20.2470021123399,30.5357340490632,41.1307272483932
"CH",2026-06-07,88.8,1.96,5.22,"Romero, JoJo",701398,668941,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","L","STL","CIN","B",NA,NA,2,2,2026,1.19,-0.2,0.70520058155134,0.798879109607841,NA,NA,NA,0,8,"Top",NA,NA,NA,NA,NA,NA,-5.45447457144201,-129.33135100971,-4.11402452801912,14.5126786845702,24.7336841965847,-33.8647978927405,3.239312664,1.634793307,NA,NA,NA,87.6,1480,5.3,823047,671056,676475,802139,669357,665877,663494,687363,691023,55.21,NA,NA,NA,NA,NA,NA,NA,63,5,"Changeup",3,3,3,3,3,3,3,3,"Standard","Standard",105,-0.017,0.117,NA,NA,NA,NA,-0.117,NA,0,0,0.507,0.493,29,22,30,23,1,3,4,1,3,1,3.07,1.19,-1.19,28.3,NA,NA,NA,NA
"CH",2026-06-07,88,1.86,5.31,"Romero, JoJo",701398,668941,NA,"called_strike",NA,NA,NA,NA,9,NA,"R","R","L","STL","CIN","S",NA,NA,2,1,2026,1.1,0.03,0.80177072102288,1.81425349815409,NA,NA,NA,0,8,"Top",NA,NA,NA,NA,NA,NA,-4.75970763736384,-128.190665985903,-2.2601645954379,13.0813367913447,24.6433092478809,-31.6481946987891,3.239312664,1.634793307,NA,NA,NA,86.7,1342,5.3,823047,671056,676475,802139,669357,665877,663494,687363,691023,55.23,NA,NA,NA,NA,NA,NA,NA,63,4,"Changeup",3,3,3,3,3,3,3,3,"Standard","Standard",106,0.014,-0.077,NA,NA,NA,NA,0.077,NA,0,0,0.493,0.507,29,22,30,23,1,3,4,1,3,1,2.89,1.1,-1.1,32.7,NA,NA,NA,NA
"ST",2026-06-07,82.7,2.06,5.15,"Romero, JoJo",701398,668941,NA,"ball",NA,NA,NA,NA,12,NA,"R","R","L","STL","CIN","B",NA,NA,1,1,2026,-1.03,0.04,1.51310086941089,2.5371850709613,NA,NA,NA,0,8,"Top",NA,NA,NA,NA,NA,NA,0.788698562014318,-120.452023210041,0.579971540898404,-10.1743018015834,23.065243270099,-32.0641619113995,3.239312664,1.634793307,NA,NA,NA,81.1,2936,5.1,823047,671056,676475,802139,669357,665877,663494,687363,691023,55.4,NA,NA,NA,NA,NA,NA,NA,63,3,"Sweeper",3,3,3,3,3,3,3,3,"Standard","Standard",291,-0.009,0.064,NA,NA,NA,NA,-0.064,NA,0,0,0.502,0.498,29,22,30,23,1,3,4,1,3,1,3.28,-1.03,1.03,24.9,NA,NA,NA,NA
"SI",2026-06-07,93.9,2.09,5.15,"Romero, JoJo",701398,668941,NA,"called_strike",NA,NA,NA,NA,7,NA,"R","R","L","STL","CIN","S",NA,NA,1,0,2026,1.39,0.25,-0.672000972270682,2.02903314591618,NA,NA,NA,0,8,"Top",NA,NA,NA,NA,NA,NA,-9.98025623830024,-136.563351090985,-2.76318952602616,19.4552471951057,26.0056611375811,-28.6629071241966,3.239312664,1.634793307,NA,NA,NA,92.8,2302,5.4,823047,671056,676475,802139,669357,665877,663494,687363,691023,55.13,NA,NA,NA,NA,NA,NA,NA,63,2,"Sinker",3,3,3,3,3,3,3,3,"Standard","Standard",121,0.009,-0.059,NA,NA,NA,NA,0.059,NA,0,0,0.493,0.507,29,22,30,23,1,3,4,1,3,1,2.31,1.39,-1.39,24.6,NA,NA,NA,NA
"SI",2026-06-07,93.6,2.06,5.29,"Romero, JoJo",701398,668941,NA,"ball",NA,NA,NA,NA,12,NA,"R","R","L","STL","CIN","B",NA,NA,0,0,2026,1.41,0.39,2.06730068899184,4.55240253757901,NA,NA,NA,0,8,"Top",NA,NA,NA,NA,NA,NA,-3.06231937900036,-136.348011724676,2.91449603156132,18.3048445321929,26.1783751393254,-28.0050780730804,3.239312664,1.634793307,NA,NA,NA,92.2,2183,5.1,823047,671056,676475,802139,669357,665877,663494,687363,691023,55.39,NA,NA,NA,NA,NA,NA,NA,63,1,"Sinker",3,3,3,3,3,3,3,3,"Standard","Standard",120,-0.007,0.046,NA,NA,NA,NA,-0.046,NA,0,0,0.5,0.5,29,22,30,23,1,3,4,1,3,1,2.18,1.41,-1.41,27.3,NA,NA,NA,NA
"SI",2026-06-07,93.4,1.99,5.23,"Romero, JoJo",668709,668941,"field_out","hit_into_play",NA,NA,NA,NA,9,"JJ Bleday lines out sharply to second baseman JJ Wetherholt.","R","L","L","STL","CIN","X",4,"line_drive",0,0,2026,1.18,0.16,0.537652279819887,2.09654646416067,NA,695490,694362,2,7,"Top",154.34,151.18,NA,NA,NA,NA,-6.19003372762168,-135.983656655415,-2.51267444213528,16.0053687267937,25.9993798736383,-29.8745752033231,3.286704396,1.65871063,201,104.3,8,92.1,2130,5.2,823047,671056,676475,802139,669357,665877,663494,687363,691023,55.33,0.709,0.672,0,1,0,0,4,58,1,"Sinker",3,3,3,3,3,3,3,3,"Standard","Standard",114,0.077,-0.287,75.4,7,NA,0.837,0.287,104.3,0,0,0.511,0.489,29,28,30,29,1,3,4,1,3,1,2.42,1.18,1.18,24.6,8.28449802799279,-3.47439002652949,37.6317588274121,34.4128603034237
"SI",2026-06-03,95,1.74,5.25,"Romero, JoJo",592626,668941,"triple","hit_into_play",NA,NA,NA,NA,12,"Joc Pederson triples (1) on a sharp line drive to right fielder Jordan Walker. Justin Foscue scores. Kyle Higashioka scores.","R","L","L","STL","TEX","X",9,"line_drive",1,2,2026,0.92,0.11,0.194371416315443,3.45460980723857,NA,679822,543309,1,7,"Top",168.53,66.55,NA,NA,NA,NA,-5.98137665920114,-138.239440660892,0.825384610672785,13.1351958025179,30.3135137346757,-31.1958927684285,3.23667979,1.633464567,222,103.3,13,93.5,2126,5.3,823051,671056,676475,695336,669357,691026,665877,687363,691023,55.16,0.906,0.904,1.6,1,1,2,4,60,5,"Sinker",5,1,1,5,3,5,3,5,"Standard","Standard",121,-0.157,1.11,70,7.3,NA,1.194,-1.11,103.3,4,-4,0.918,0.082,29,34,30,34,1,3,1,1,4,2,2.41,0.92,0.92,29.3,9.68600065985706,-3.71562114552787,17.993340909635,32.4711620193946
"ST",2026-06-03,84.5,2.02,5.3,"Romero, JoJo",592626,668941,NA,"foul",NA,NA,NA,NA,5,NA,"R","L","L","STL","TEX","S",NA,NA,1,2,2026,-1.19,-0.18,0.250874860777033,2.14281308644719,NA,679822,543309,1,7,"Top",NA,NA,NA,NA,NA,NA,-1.64753198422137,-123.134672711041,-0.479784263720748,-11.7974985794961,23.1183693968785,-34.148033517059,3.23667979,1.633464567,NA,NA,NA,83.5,2952,5.4,823051,671056,676475,695336,669357,691026,665877,687363,691023,55.08,NA,NA,NA,NA,NA,NA,NA,60,4,"Sweeper",5,1,1,5,1,5,1,5,"Standard","Standard",304,0,0,63.5,6.3,NA,NA,0,NA,4,-4,0.918,0.082,29,34,30,34,1,3,1,1,4,2,3.35,-1.19,-1.19,31,-8.82387340000386,26.7407920332513,31.9686941563118,31.2712346971419
"SI",2026-06-03,94.9,1.91,5.2,"Romero, JoJo",592626,668941,NA,"foul",NA,NA,NA,NA,12,NA,"R","L","L","STL","TEX","S",NA,NA,1,1,2026,1.33,0.12,1.29081313663796,3.05536617602292,NA,679822,543309,1,7,"Top",NA,NA,NA,NA,NA,NA,-4.54872031287372,-138.201271870652,-0.0689480696258532,18.0953067217618,30.0909187353375,-30.8860669497051,3.23667979,1.633464567,145,55.8,40,93.5,2194,5.4,823051,671056,676475,695336,669357,691026,665877,687363,691023,55.13,NA,NA,NA,NA,NA,NA,NA,60,3,"Sinker",5,1,1,5,1,5,1,5,"Standard","Standard",117,0.009,-0.063,62.2,6.1,NA,NA,0.063,88,4,-4,0.909,0.091,29,34,30,34,1,3,1,1,4,2,2.41,1.33,1.33,29.4,-4.53388323486102,14.3659388314863,28.6225622126749,18.4410237541705
"SI",2026-06-03,95.1,1.88,5.2,"Romero, JoJo",592626,668941,NA,"ball",NA,NA,NA,NA,13,NA,"R","L","L","STL","TEX","B",NA,NA,0,1,2026,1.37,-0.02,-0.944470518571249,1.30097097613592,NA,679822,543309,1,7,"Top",NA,NA,NA,NA,NA,NA,-10.2474838591042,-138.105598093316,-4.25446313339354,19.8338111943124,29.7353869623674,-31.6490156196156,3.23667979,1.633464567,NA,NA,NA,93.6,2227,5.5,823051,671056,676475,695336,669357,691026,665877,687363,691023,55.04,NA,NA,NA,NA,NA,NA,NA,60,2,"Sinker",5,1,1,5,1,5,1,5,"Standard","Standard",117,-0.004,0.026,NA,NA,NA,NA,-0.026,NA,4,-4,0.913,0.087,29,34,30,34,1,3,1,1,4,2,2.54,1.37,1.37,26.8,NA,NA,NA,NA
"ST",2026-06-03,83.9,1.91,5.22,"Romero, JoJo",592626,668941,NA,"called_strike",NA,NA,NA,NA,3,NA,"R","L","L","STL","TEX","S",NA,NA,0,0,2026,-1.32,-0.21,0.752735934410729,2.94257324160146,NA,679822,543309,1,7,"Top",NA,NA,NA,NA,NA,NA,0.00274035648020171,-122.231813269266,1.66067970562233,-13.2556592545702,23.548120881197,-34.8175240247813,3.23667979,1.633464567,NA,NA,NA,82.7,2825,5.4,823051,671056,676475,695336,669357,691026,665877,687363,691023,55.15,NA,NA,NA,NA,NA,NA,NA,60,1,"Sweeper",5,1,1,5,1,5,1,5,"Standard","Standard",299,0.006,-0.042,NA,NA,NA,NA,0.042,NA,4,-4,0.907,0.093,29,34,30,34,1,3,1,1,4,2,3.43,-1.32,-1.32,29,NA,NA,NA,NA
"CH",2026-06-03,88.4,1.81,5.31,"Romero, JoJo",680737,668941,"strikeout","swinging_strike",NA,NA,NA,NA,14,"Michael Helman strikes out swinging.","R","R","L","STL","TEX","S",2,NA,1,2,2026,0.68,-0.18,0.841265741269582,0.944573724936289,NA,679822,543309,0,7,"Top",NA,NA,NA,NA,NA,NA,-3.70293510914012,-128.794041354673,-3.93615484979122,8.27960130098683,25.6896813665435,-33.6402672715735,3.196309055,1.613090551,NA,NA,NA,87.3,1242,5.4,823051,671056,676475,695336,669357,691026,665877,687363,691023,55.08,NA,0,0,1,0,0,NA,59,4,"Changeup",5,1,1,5,1,5,1,5,"Standard","Standard",98,0.033,-0.208,62.9,8.7,1.37589654,NA,0.208,NA,4,-4,0.874,0.126,29,30,30,30,1,0,1,3,4,2,3.08,0.68,-0.68,31.4,11.395343166439,-10.0934936769293,28.6016067204814,41.9879933889563
"CH",2026-06-03,88.4,1.76,5.44,"Romero, JoJo",680737,668941,NA,"ball",NA,NA,NA,NA,12,NA,"R","R","L","STL","TEX","B",NA,NA,0,2,2026,1.04,0.09,2.27578068000645,3.15358262647431,NA,679822,543309,0,7,"Top",NA,NA,NA,NA,NA,NA,-0.942126360126919,-128.892072839972,0.412726544586985,11.8615293289087,24.9332042650838,-31.49003883277,3.196309055,1.613090551,NA,NA,NA,87.2,1297,5.3,823051,671056,676475,695336,669357,691026,665877,687363,691023,55.21,NA,NA,NA,NA,NA,NA,NA,59,3,"Changeup",5,1,1,5,1,5,1,5,"Standard","Standard",111,-0.005,0.024,NA,NA,NA,NA,-0.024,NA,4,-4,0.879,0.121,29,30,30,30,1,0,1,3,4,2,2.8,1.04,-1.04,34.9,NA,NA,NA,NA
"SI",2026-06-03,94.4,1.9,5.18,"Romero, JoJo",680737,668941,NA,"foul",NA,NA,NA,NA,5,NA,"R","R","L","STL","TEX","S",NA,NA,0,1,2026,1.27,-0.06,0.0206383475293839,2.16128424645723,NA,679822,543309,0,7,"Top",NA,NA,NA,NA,NA,NA,-7.58193050127155,-137.39249836257,-1.8352644051893,17.7529360675717,29.2290015341411,-32.7648106135671,3.196309055,1.613090551,189,77.9,61,93.3,2163,5.5,823051,671056,676475,695336,669357,691026,665877,687363,691023,54.95,NA,NA,NA,NA,NA,NA,NA,59,2,"Sinker",5,1,1,5,1,5,1,5,"Standard","Standard",116,0.012,-0.05,71.5,7.2,NA,NA,0.05,88,4,-4,0.867,0.133,29,30,30,30,1,0,1,3,4,2,2.61,1.27,-1.27,25.9,4.7222060400986,6.82339319486198,32.724280651275,34.3337971843813
"SI",2026-06-03,95,1.83,5.23,"Romero, JoJo",680737,668941,NA,"foul",NA,NA,NA,NA,2,NA,"R","R","L","STL","TEX","S",NA,NA,0,0,2026,1.26,-0.01,0.185166490498011,2.75456930449646,NA,679822,543309,0,7,"Top",NA,NA,NA,NA,NA,NA,-7.01048276763909,-138.17756838448,-0.625914568805663,17.6683971517744,30.3435086168587,-32.3779660125031,3.196309055,1.613090551,162,75.4,16,93.8,2115,5.6,823051,671056,676475,695336,669357,691026,665877,687363,691023,54.93,NA,NA,NA,NA,NA,NA,NA,59,1,"Sinker",5,1,1,5,1,5,1,5,"Standard","Standard",120,0.007,-0.062,69.7,7.1,NA,NA,0.062,88,4,-4,0.86,0.14,29,30,30,30,1,0,1,3,4,2,2.53,1.26,-1.26,31.3,1.63850994677185,18.7047592880876,28.6338106726033,36.5177558026601
